N00007665,1998
N00004094,1998
N00001143,1998
N00003028,1998
N00007653,1998
N00009082,1998
N00000469,1998
N00000826,1998
N00005822,1998
N00005638,1998
N00005165,1998
N00008091,1998
N00003428,1998
N00005407,1998
N00000496,1998
N00002377,1998
N00004087,1998
N00002526,1998
N00005336,1998
N00009160,1998
N00002017,1998
N00005656,1998
N00000423,1998
N00002146,1998
N00004643,1998
N00009774,1998
N00006347,1998
N00005805,1998
N00005331,1998
N00008094,1998
N00005455,1998
N00001669,1998
N00006981,1998
N00002982,1998
N00006518,1998
N00002674,1998
N00004816,1998
N00002126,1998
N00007727,1998
N00005195,1998
N00001267,1998
N00003675,1998
N00005178,1998
N00005985,1998
N00003939,1998
N00007068,1998
N00001572,1998
N00004208,1998
N00002171,1998
N00006692,1998
N00002743,1998
N00005883,1998
N00001619,1998
N00004791,1998
N00005385,1998
N00002713,1998
N00007076,1998
N00003535,1998
N00005244,1998
N00001750,1998
N00003258,1998
N00005466,1998
N00003437,1998
N00004638,1998
N00002221,1998
N00000010,1998
N00003924,1998
N00002200,1998
N00003091,1998
N00007099,1998
N00008086,1998
N00006202,1998
N00007377,1998
N00002949,1998
N00006349,1998
N00007232,1998
N00001955,1998
N00003758,1998
N00009775,1998
N00003689,1998
N00000324,1998
N00002685,1998
N00006279,1998
N00005305,1998
N00000133,1998
N00005026,1998
N00002302,1998
N00001751,1998
N00009779,1998
N00002408,1998
N00003845,1998
N00002247,1998
N00005601,1998
N00003328,1998
N00002556,1998
N00000491,1998
N00006055,1998
N00007502,1998
N00004613,1998
N00004029,1998
N00006348,1998
N00005422,1998
N00004956,1998
N00002567,1998
N00007124,1998
N00001371,1998
N00002091,1998
N00003042,1998
N00004698,1998
N00006267,1998
N00006242,1998
N00001971,1998
N00007050,1998
N00001158,1998
N00001784,1998
N00004583,1998
N00004884,1998
N00002926,1998
N00002045,1998
N00002610,1998
N00007781,1998
N00006134,1998
N00000280,1998
N00000615,1998
N00005892,1998
N00002839,1998
N00003709,1998
N00002872,1998
N00005442,1998
N00007918,1998
N00001783,1998
N00006682,1998
N00000581,1998
N00006023,1998
N00006515,1998
N00007251,1998
N00007556,1998
N00004615,1998
N00001373,1998
N00006932,1998
N00003209,1998
N00007823,1998
N00004981,1998
N00005794,1998
N00004166,1998
N00001925,1998
N00005090,1998
N00001003,1998
N00001427,1998
N00006619,1998
N00006249,1998
N00007335,1998
N00002269,1998
N00004912,1998
N00003083,1998
N00004939,1998
N00002351,1998
N00007632,1998
N00007312,1998
N00001746,1998
N00004772,1998
N00007561,1998
N00000036,1998
N00007364,1998
N00007033,1998
N00002898,1998
N00001182,1998
N00003218,1998
N00003470,1998
N00000983,1998
N00002718,1998
N00001541,1998
N00000275,1998
N00000810,1998
N00000684,1998
N00003147,1998
N00005677,1998
N00007710,1998
N00007231,1998
N00004221,1998
N00000585,1998
N00001447,1998
N00005037,1998
N00006652,1998
N00002012,1998
N00003660,1998
N00001049,1998
N00001871,1998
N00005961,1998
N00002167,1998
N00009154,1998
N00001451,1998
N00003126,1998
N00007879,1998
N00002960,1998
N00002742,1998
N00009975,1998
N00005709,1998
N00004468,1998
N00008799,1998
N00001758,1998
N00005870,1998
N00001519,1998
N00000444,1998
N00004874,1998
N00004527,1998
N00005301,1998
N00005645,1998
N00003716,1998
N00003887,1998
N00006312,1998
N00004207,1998
N00006750,1998
N00004781,1998
N00002884,1998
N00009157,1998
N00009869,1998
N00006455,1998
N00000048,1998
N00002314,1998
N00002287,1998
N00007584,1998
N00004644,1998
N00003166,1998
N00003008,1998
N00001222,1998
N00006008,1998
N00003725,1998
N00004155,1998
N00001469,1998
N00002423,1998
N00007700,1998
N00006821,1998
N00003897,1998
N00001329,1998
N00001821,1998
N00008032,1998
N00006983,1998
N00008190,1998
N00005499,1998
N00005675,1998
N00004702,1998
N00002460,1998
N00005582,1998
N00001762,1998
N00005551,1998
N00005818,1998
N00012457,1998
N00005353,1998
N00000534,1998
N00003202,1998
N00008038,1998
N00008122,1998
N00004393,1998
N00000561,1998
N00008028,1998
N00010084,1998
N00002299,1998
N00001509,1998
N00003522,1998
N00009778,1998
N00001020,1998
N00006283,1998
N00000308,1998
N00000259,1998
N00000360,1998
N00000569,1998
N00005303,1998
N00000245,1998
N00004070,1998
N00004005,1998
N00006953,1998
N00004403,1998
N00001193,1998
N00002656,1998
N00004330,1998
N00001399,1998
N00004374,1998
N00004045,1998
N00004309,1998
N00006486,1998
N00003572,1998
N00006406,1998
N00001305,1998
N00004933,1998
N00005928,1998
N00005395,1998
N00007382,1998
N00005597,1998
N00004227,1998
N00003545,1998
N00000659,1998
N00001176,1998
N00004280,1998
N00009918,1998
N00008046,1998
N00001691,1998
N00003950,1998
N00007087,1998
N00002577,1998
N00003476,1998
N00000616,1998
N00002599,1998
N00004856,1998
N00001797,1998
N00000851,1998
N00007479,1998
N00003329,1998
N00001024,1998
N00005559,1998
N00001764,1998
N00004440,1998
N00001800,1998
N00000078,1998
N00000637,1998
N00001068,1998
N00004905,1998
N00000270,1998
N00006949,1998
N00001339,1998
N00007571,1998
N00006424,1998
N00001148,1998
N00005119,1998
N00002791,1998
N00003389,1998
N00005414,1998
N00001498,1998
N00009829,1998
N00000179,1998
N00001475,1998
N00001276,1998
N00006213,1998
N00003878,1998
N00002356,1998
N00006882,1998
N00002511,1998
N00001214,1998
N00000205,1998
N00002856,1998
N00001171,1998
N00000699,1998
N00007895,1998
N00002793,1998
N00001945,1998
N00006811,1998
N00002963,1998
N00007390,1998
N00004547,1998
N00004229,1998
N00000256,1998
N00002214,1998
N00005282,1998
N00002083,1998
N00001805,1998
N00000968,1998
N00008006,1998
N00007876,1998
N00001408,1998
N00002327,1998
N00000939,1998
N00000153,1998
N00008166,1998
N00004356,1998
N00003532,1998
N00005617,1998
N00003392,1998
N00001692,1998
N00002630,1998
N00004255,1998
N00001806,1998
N00004394,1998
N00000143,1998
N00005998,1998
N00001074,1998
N00003736,1998
N00007009,1998
N00000781,1998
N00000664,1998
N00003362,1998
N00000751,1998
N00006397,1998
N00005906,1998
N00001307,1998
N00000716,1998
N00003910,1998
N00007360,1998
N00004558,1998
N00001422,1998
N00004426,1998
N00003341,1998
N00002140,1998
N00001633,1998
N00007516,1998
N00008113,1998
N00004700,1998
N00003682,1998
N00004997,1998
N00002260,1998
N00003504,1998
N00001290,1998
N00007507,1998
N00002198,1998
N00004484,1998
N00000964,1998
N00006571,1998
N00000362,1998
N00003651,1998
N00009922,1998
N00006067,1998
N00007425,1998
N00003071,1998
N00003962,1998
N00002057,1998
N00005285,1998
N00001685,1998
N00009828,1998
N00003828,1998
N00006832,1998
N00003473,1998
N00007151,1998
N00000140,1998
N00002858,1998
N00001664,1998
N00008619,1998
N00000740,1998
N00006671,1998
N00008264,1998
N00004887,1998
N00005218,1998
N00004489,1998
N00006446,1998
N00008274,1998
N00000528,1998
N00005724,1998
N00002424,1998
N00001380,1998
N00001979,1998
N00009799,1998
N00000834,1998
N00002754,1998
N00006144,1998
N00006182,1998
N00001093,1998
N00002147,1998
N00004291,1998
N00001813,1998
N00003062,1998
N00005681,1998
N00006425,1998
N00002877,1998
N00000652,1998
N00009920,1998
N00006897,1998
N00004961,1998
N00001395,1998
N00002151,1998
N00006163,1998
N00006586,1998
N00005105,1998
N00001311,1998
N00007833,1998
N00007799,1998
N00008957,1998
N00009816,1998
N00007815,1998
N00001811,1998
N00007948,1998
N00004113,1998
N00005221,1998
N00000480,1998
N00008188,1998
N00009822,1998
N00003844,1998
N00001604,1998
N00002414,1998
N00002492,1998
N00004118,1998
N00007397,1998
N00002782,1998
N00006060,1998
N00007997,1998
N00003587,1998
N00003730,1998
N00006473,1998
N00004196,1998
N00000397,1998
N00005004,1998
N00003254,1998
N00007422,1998
N00005372,1998
N00002383,1998
N00003350,1998
N00007256,1998
N00006246,1998
N00003288,1998
N00003136,1998
N00006052,1998
N00004572,1998
N00002973,1998
N00002415,1998
N00008144,1998
N00000226,1998
N00006970,1998
N00000756,1998
N00001082,1998
N00003647,1998
N00005731,1998
N00007681,1998
N00004133,1998
N00001102,1998
N00004452,1998
N00003813,1998
N00001261,1998
N00003159,1998
N00002061,1998
N00006690,1998
N00005580,1998
N00002328,1998
N00005528,1998
N00001861,1998
N00001535,1998
N00002807,1998
N00004745,1998
N00004443,1998
N00002905,1998
N00000340,1998
N00007834,1998
N00003467,1998
N00003280,1998
N00006546,1998
N00002181,1998
N00002073,1998
N00007458,1998
N00007724,1998
N00001849,1998
N00004896,1998
N00001817,1998
N00007999,1998
N00007665,2000
N00004094,2000
N00001143,2000
N00003028,2000
N00007653,2000
N00009082,2000
N00000469,2000
N00000826,2000
N00005822,2000
N00005638,2000
N00005165,2000
N00007089,2000
N00008091,2000
N00007936,2000
N00005407,2000
N00000496,2000
N00004367,2000
N00002377,2000
N00004087,2000
N00002526,2000
N00005336,2000
N00009160,2000
N00002017,2000
N00005656,2000
N00000423,2000
N00004643,2000
N00003762,2000
N00009774,2000
N00006347,2000
N00005805,2000
N00005331,2000
N00009818,2000
N00008094,2000
N00005455,2000
N00001669,2000
N00004762,2000
N00006981,2000
N00002982,2000
N00006518,2000
N00002674,2000
N00004816,2000
N00002126,2000
N00007727,2000
N00005195,2000
N00001267,2000
N00003675,2000
N00005178,2000
N00005985,2000
N00003939,2000
N00007068,2000
N00001572,2000
N00004208,2000
N00002171,2000
N00006692,2000
N00002743,2000
N00005883,2000
N00001619,2000
N00005385,2000
N00002713,2000
N00003535,2000
N00005244,2000
N00001750,2000
N00003258,2000
N00003437,2000
N00004638,2000
N00002221,2000
N00000010,2000
N00003924,2000
N00002200,2000
N00003091,2000
N00007099,2000
N00008086,2000
N00006202,2000
N00007377,2000
N00002949,2000
N00006349,2000
N00007232,2000
N00000267,2000
N00001955,2000
N00003758,2000
N00009775,2000
N00003689,2000
N00009954,2000
N00002685,2000
N00006279,2000
N00000133,2000
N00005026,2000
N00002302,2000
N00001751,2000
N00009779,2000
N00002408,2000
N00002247,2000
N00005601,2000
N00003328,2000
N00002556,2000
N00000491,2000
N00006055,2000
N00007502,2000
N00004613,2000
N00004029,2000
N00006348,2000
N00005422,2000
N00004956,2000
N00007124,2000
N00001371,2000
N00002091,2000
N00003042,2000
N00004698,2000
N00006267,2000
N00001127,2000
N00006242,2000
N00001971,2000
N00007050,2000
N00001784,2000
N00004583,2000
N00004884,2000
N00002926,2000
N00002045,2000
N00002610,2000
N00007781,2000
N00006134,2000
N00000280,2000
N00000615,2000
N00005892,2000
N00002472,2000
N00002839,2000
N00003709,2000
N00002872,2000
N00005442,2000
N00007918,2000
N00001783,2000
N00000581,2000
N00006023,2000
N00006515,2000
N00007251,2000
N00007556,2000
N00004615,2000
N00001373,2000
N00006932,2000
N00003209,2000
N00007823,2000
N00004981,2000
N00005794,2000
N00002283,2000
N00004166,2000
N00001925,2000
N00005090,2000
N00001003,2000
N00001427,2000
N00006249,2000
N00007335,2000
N00002269,2000
N00004912,2000
N00003083,2000
N00004939,2000
N00007632,2000
N00007312,2000
N00001746,2000
N00000036,2000
N00007364,2000
N00007033,2000
N00004690,2000
N00003430,2000
N00002898,2000
N00001182,2000
N00003218,2000
N00000983,2000
N00002718,2000
N00000275,2000
N00000810,2000
N00000684,2000
N00003147,2000
N00005677,2000
N00007231,2000
N00004221,2000
N00000585,2000
N00001447,2000
N00005037,2000
N00006652,2000
N00002012,2000
N00003660,2000
N00001049,2000
N00005960,2000
N00002167,2000
N00009154,2000
N00001451,2000
N00003126,2000
N00007879,2000
N00002960,2000
N00002742,2000
N00009975,2000
N00005709,2000
N00004468,2000
N00008799,2000
N00001758,2000
N00005870,2000
N00004391,2000
N00001519,2000
N00000444,2000
N00004874,2000
N00004527,2000
N00005301,2000
N00005645,2000
N00003716,2000
N00006312,2000
N00004207,2000
N00004781,2000
N00002884,2000
N00009157,2000
N00009869,2000
N00002315,2000
N00006455,2000
N00000048,2000
N00002287,2000
N00007584,2000
N00003875,2000
N00004644,2000
N00003166,2000
N00003008,2000
N00001222,2000
N00006008,2000
N00003725,2000
N00001529,2000
N00004155,2000
N00001469,2000
N00002423,2000
N00000860,2000
N00007700,2000
N00006821,2000
N00003897,2000
N00001329,2000
N00001821,2000
N00008032,2000
N00006983,2000
N00008190,2000
N00005499,2000
N00005675,2000
N00004702,2000
N00005582,2000
N00001762,2000
N00001725,2000
N00002593,2000
N00005551,2000
N00005818,2000
N00012457,2000
N00005353,2000
N00000534,2000
N00003202,2000
N00008038,2000
N00008122,2000
N00000561,2000
N00008028,2000
N00010084,2000
N00003561,2000
N00002299,2000
N00001509,2000
N00003522,2000
N00001020,2000
N00000308,2000
N00000360,2000
N00005303,2000
N00000245,2000
N00004070,2000
N00004005,2000
N00004403,2000
N00001193,2000
N00002656,2000
N00004330,2000
N00001399,2000
N00004045,2000
N00004309,2000
N00006486,2000
N00003572,2000
N00008048,2000
N00006406,2000
N00001305,2000
N00004933,2000
N00005928,2000
N00005395,2000
N00007382,2000
N00005597,2000
N00000575,2000
N00004227,2000
N00003545,2000
N00000659,2000
N00001176,2000
N00004280,2000
N00009918,2000
N00008046,2000
N00001691,2000
N00003950,2000
N00007087,2000
N00002577,2000
N00003476,2000
N00000616,2000
N00008092,2000
N00002599,2000
N00004856,2000
N00000851,2000
N00007479,2000
N00003329,2000
N00001024,2000
N00005559,2000
N00003444,2000
N00001764,2000
N00004440,2000
N00001800,2000
N00000078,2000
N00000637,2000
N00004905,2000
N00000270,2000
N00006949,2000
N00001339,2000
N00007571,2000
N00006424,2000
N00001148,2000
N00005119,2000
N00002791,2000
N00003389,2000
N00005414,2000
N00009829,2000
N00000179,2000
N00001276,2000
N00006213,2000
N00003878,2000
N00002356,2000
N00006882,2000
N00002511,2000
N00001214,2000
N00000205,2000
N00002856,2000
N00001171,2000
N00000699,2000
N00007895,2000
N00002793,2000
N00001945,2000
N00006811,2000
N00002963,2000
N00006954,2000
N00007390,2000
N00013436,2000
N00004547,2000
N00004229,2000
N00000256,2000
N00002214,2000
N00005233,2000
N00005282,2000
N00002083,2000
N00001805,2000
N00000968,2000
N00008006,2000
N00007876,2000
N00001408,2000
N00002327,2000
N00000939,2000
N00006789,2000
N00000153,2000
N00008166,2000
N00003532,2000
N00005617,2000
N00003392,2000
N00001692,2000
N00002630,2000
N00004255,2000
N00001806,2000
N00004394,2000
N00000143,2000
N00005998,2000
N00007581,2000
N00001074,2000
N00003736,2000
N00007009,2000
N00000781,2000
N00000751,2000
N00006397,2000
N00005906,2000
N00000716,2000
N00003910,2000
N00007360,2000
N00004558,2000
N00001422,2000
N00004426,2000
N00004991,2000
N00003341,2000
N00002140,2000
N00001633,2000
N00007516,2000
N00008113,2000
N00004700,2000
N00003682,2000
N00002260,2000
N00003504,2000
N00001290,2000
N00007507,2000
N00002198,2000
N00004484,2000
N00000964,2000
N00000362,2000
N00003651,2000
N00009922,2000
N00006067,2000
N00001295,2000
N00003071,2000
N00003962,2000
N00002057,2000
N00005285,2000
N00001685,2000
N00009828,2000
N00003828,2000
N00006832,2000
N00003473,2000
N00007151,2000
N00000140,2000
N00002858,2000
N00001664,2000
N00008619,2000
N00000740,2000
N00006671,2000
N00008264,2000
N00004887,2000
N00004357,2000
N00005218,2000
N00004489,2000
N00006446,2000
N00008274,2000
N00000528,2000
N00005724,2000
N00002424,2000
N00001380,2000
N00001979,2000
N00009799,2000
N00000834,2000
N00002754,2000
N00006182,2000
N00004724,2000
N00001093,2000
N00002147,2000
N00004291,2000
N00001813,2000
N00003062,2000
N00005681,2000
N00006425,2000
N00002877,2000
N00000652,2000
N00009920,2000
N00006897,2000
N00001510,2000
N00004961,2000
N00003339,2000
N00001395,2000
N00006263,2000
N00002151,2000
N00006586,2000
N00005105,2000
N00001311,2000
N00007833,2000
N00008957,2000
N00009816,2000
N00007815,2000
N00001811,2000
N00004113,2000
N00000480,2000
N00008188,2000
N00003844,2000
N00001604,2000
N00002414,2000
N00002492,2000
N00004118,2000
N00007397,2000
N00002782,2000
N00006060,2000
N00007997,2000
N00003730,2000
N00006473,2000
N00004196,2000
N00000397,2000
N00009821,2000
N00005004,2000
N00006103,2000
N00003254,2000
N00007422,2000
N00005372,2000
N00002383,2000
N00003350,2000
N00005321,2000
N00007256,2000
N00006246,2000
N00003288,2000
N00003136,2000
N00007419,2000
N00006052,2000
N00004572,2000
N00002973,2000
N00002415,2000
N00008144,2000
N00000226,2000
N00001489,2000
N00000756,2000
N00001082,2000
N00003647,2000
N00005731,2000
N00008051,2000
N00006561,2000
N00007681,2000
N00004133,2000
N00001102,2000
N00003813,2000
N00009659,2000
N00003583,2000
N00007690,2000
N00001261,2000
N00003159,2000
N00002061,2000
N00006690,2000
N00005580,2000
N00002328,2000
N00005528,2000
N00001861,2000
N00001110,2000
N00001535,2000
N00002807,2000
N00004745,2000
N00004443,2000
N00002905,2000
N00000340,2000
N00003467,2000
N00003280,2000
N00006546,2000
N00002181,2000
N00002073,2000
N00007458,2000
N00009824,2000
N00007724,2000
N00001849,2000
N00001817,2000
N00007999,2000
N00007665,2002
N00009825,2002
N00001143,2002
N00003028,2002
N00007653,2002
N00009677,2002
N00009082,2002
N00009957,2002
N00000469,2002
N00000826,2002
N00005638,2002
N00007089,2002
N00008091,2002
N00007936,2002
N00005407,2002
N00000496,2002
N00004367,2002
N00002377,2002
N00004087,2002
N00004517,2002
N00002526,2002
N00009160,2002
N00002017,2002
N00005656,2002
N00000423,2002
N00004643,2002
N00003762,2002
N00009774,2002
N00006347,2002
N00005805,2002
N00005331,2002
N00009818,2002
N00008094,2002
N00005455,2002
N00001669,2002
N00004762,2002
N00002982,2002
N00006518,2002
N00002674,2002
N00004816,2002
N00007727,2002
N00005195,2002
N00001267,2002
N00003675,2002
N00005178,2002
N00005985,2002
N00003939,2002
N00007068,2002
N00013873,2002
N00001572,2002
N00004208,2002
N00002171,2002
N00006692,2002
N00002743,2002
N00005883,2002
N00001619,2002
N00005385,2002
N00002713,2002
N00002428,2002
N00003535,2002
N00005244,2002
N00003258,2002
N00003437,2002
N00004638,2002
N00002221,2002
N00000010,2002
N00003924,2002
N00002200,2002
N00003091,2002
N00007099,2002
N00008086,2002
N00006202,2002
N00006349,2002
N00013131,2002
N00007836,2002
N00009771,2002
N00007232,2002
N00000267,2002
N00001955,2002
N00013739,2002
N00012508,2002
N00009704,2002
N00003758,2002
N00009775,2002
N00003689,2002
N00009954,2002
N00002685,2002
N00000133,2002
N00012460,2002
N00002302,2002
N00001751,2002
N00009779,2002
N00000019,2002
N00002408,2002
N00002247,2002
N00003328,2002
N00002556,2002
N00000491,2002
N00006055,2002
N00007502,2002
N00004613,2002
N00004029,2002
N00005422,2002
N00024852,2002
N00009945,2002
N00004956,2002
N00007124,2002
N00001371,2002
N00002091,2002
N00003042,2002
N00004698,2002
N00006267,2002
N00012739,2002
N00001127,2002
N00006242,2002
N00009738,2002
N00001971,2002
N00007050,2002
N00004583,2002
N00004884,2002
N00002926,2002
N00013078,2002
N00009604,2002
N00002045,2002
N00013291,2002
N00002610,2002
N00007781,2002
N00006134,2002
N00000280,2002
N00000615,2002
N00005892,2002
N00002472,2002
N00002839,2002
N00003709,2002
N00002872,2002
N00007918,2002
N00001783,2002
N00000581,2002
N00006023,2002
N00006515,2002
N00007251,2002
N00007556,2002
N00004615,2002
N00001373,2002
N00006932,2002
N00003209,2002
N00007823,2002
N00004981,2002
N00005794,2002
N00002283,2002
N00004166,2002
N00001925,2002
N00005090,2002
N00001003,2002
N00001427,2002
N00006619,2002
N00006249,2002
N00007335,2002
N00002269,2002
N00004912,2002
N00003083,2002
N00007632,2002
N00007312,2002
N00001746,2002
N00000036,2002
N00007364,2002
N00000766,2002
N00007033,2002
N00004690,2002
N00009573,2002
N00003430,2002
N00002898,2002
N00013799,2002
N00003218,2002
N00000983,2002
N00000275,2002
N00000684,2002
N00003147,2002
N00005677,2002
N00007231,2002
N00004221,2002
N00001447,2002
N00005037,2002
N00006652,2002
N00002012,2002
N00003660,2002
N00001049,2002
N00005960,2002
N00002167,2002
N00009154,2002
N00003126,2002
N00002960,2002
N00002742,2002
N00009975,2002
N00005709,2002
N00008799,2002
N00001758,2002
N00013323,2002
N00005870,2002
N00004391,2002
N00001519,2002
N00000444,2002
N00012774,2002
N00004874,2002
N00004527,2002
N00005301,2002
N00005645,2002
N00006312,2002
N00004207,2002
N00006750,2002
N00009715,2002
N00004781,2002
N00002884,2002
N00009157,2002
N00009869,2002
N00002315,2002
N00006455,2002
N00000048,2002
N00002287,2002
N00007584,2002
N00003875,2002
N00003166,2002
N00003008,2002
N00001222,2002
N00006008,2002
N00003725,2002
N00001529,2002
N00004155,2002
N00001469,2002
N00002423,2002
N00000860,2002
N00012611,2002
N00007700,2002
N00006821,2002
N00003897,2002
N00001329,2002
N00001821,2002
N00008032,2002
N00006983,2002
N00005499,2002
N00005675,2002
N00004702,2002
N00005582,2002
N00001762,2002
N00001725,2002
N00002593,2002
N00013345,2002
N00007017,2002
N00005551,2002
N00005818,2002
N00012457,2002
N00005353,2002
N00000534,2002
N00003202,2002
N00008038,2002
N00008122,2002
N00000561,2002
N00008028,2002
N00010084,2002
N00012890,2002
N00003561,2002
N00002299,2002
N00001509,2002
N00003522,2002
N00009614,2002
N00001020,2002
N00000308,2002
N00009670,2002
N00000360,2002
N00012747,2002
